 Step       Num walks        Ene     acc_prob
       698           100       1.6900039478       0.6700000000
       699           100       1.6898609432       0.7300000000
       700           100       1.6899586508       0.6600000000
       701           100       1.6900943591       0.6600000000
       702           100       1.6895996228       0.7800000000
       703           100       1.6896552801       0.7100000000
       704           100       1.6901057930       0.6900000000
       705           100       1.6901082898       0.7600000000
       706           100       1.6899134636       0.7600000000
       707           100       1.6900498094       0.7000000000
       708           100       1.6895285575       0.7200000000
       709           100       1.6897945136       0.7500000000
       710           100       1.6880362260       0.7800000000
       711           100       1.6896198584       0.7200000000
       712           100       1.6896829114       0.6600000000
       713           100       1.6894519206       0.7400000000
       714           100       1.6897179526       0.8000000000
