 Step       Num walks        Ene     acc_prob
       543          1015       1.6890444604       0.8866995074
       544          1015       1.6890564196       0.8640394089
       545          1015       1.6890307564       0.8866995074
       546          1015       1.6890721598       0.8709359606
       547          1015       1.6890111277       0.8847290640
       548          1015       1.6890303833       0.8778325123
       549          1015       1.6890671565       0.8827586207
       550          1015       1.6890489481       0.8886699507
       551          1015       1.6891013490       0.8709359606
       552          1015       1.6892184410       0.8709359606
       553          1015       1.6889994107       0.8758620690
       554          1015       1.6890498732       0.8866995074
       555          1015       1.6890001613       0.8748768473
       556          1015       1.6890467467       0.8729064039
       557          1015       1.6890957590       0.8748768473
       558          1015       1.6891103673       0.8689655172
       559          1015       1.6891030411       0.8876847291
       560          1015       1.6891185636       0.8778325123
       561          1015       1.6890676307       0.8847290640
       562          1015       1.6890745250       0.8798029557
       563          1015       1.6890492424       0.8857142857
       564          1015       1.6890427851       0.8827586207
       565          1015       1.6890430068       0.8866995074
       566          1015       1.6890768377       0.8758620690
       567          1015       1.6891064999       0.8640394089
       568          1015       1.6890594065       0.8699507389
       569          1015       1.6890978509       0.8798029557
       570          1015       1.6890895522       0.8965517241
       571          1015       1.6890773685       0.8788177340
       572          1015       1.6891253026       0.8827586207
       573          1015       1.6891001379       0.8837438424
       574          1015       1.6890532491       0.8857142857
       575          1015       1.6890954718       0.8768472906
       576          1015       1.6891676867       0.8600985222
       577          1015       1.6891763072       0.8640394089
       578          1015       1.6891020846       0.8807881773
       579          1015       1.6891566036       0.8788177340
       580          1015       1.6891198580       0.9014778325
       581          1015       1.6891238623       0.8748768473
       582          1015       1.6891489546       0.8798029557
       583          1015       1.6891350157       0.8719211823
       584          1015       1.6891192321       0.8738916256
       585          1015       1.6891411840       0.8807881773
       586          1015       1.6891173834       0.8581280788
       587          1015       1.6891697888       0.8679802956
       588          1015       1.6891300281       0.8778325123
       589          1015       1.6891352148       0.8748768473
       590          1015       1.6891410401       0.8857142857
       591          1015       1.6891136908       0.8926108374
       592          1015       1.6891960918       0.8679802956
       593          1015       1.6891670229       0.8620689655
       594          1015       1.6891595802       0.8788177340
       595          1015       1.6891351071       0.8768472906
       596          1015       1.6892303062       0.8778325123
       597          1015       1.6891455696       0.8945812808
       598          1015       1.6891420017       0.8591133005
       599          1015       1.6891221315       0.8660098522
       600          1015       1.6892238186       0.8847290640
       601          1015       1.6889224901       0.8886699507
       602          1015       1.6891465626       0.8620689655
       603          1015       1.6891050700       0.8778325123
       604          1015       1.6892294591       0.8807881773
       605          1015       1.6892321166       0.8817733990
       606          1015       1.6891914362       0.8669950739
       607          1015       1.6891927855       0.8798029557
       608          1015       1.6891784821       0.9024630542
       609          1015       1.6891722940       0.8660098522
       610          1015       1.6892001497       0.8896551724
       611          1015       1.6892320127       0.8778325123
       612          1015       1.6891585292       0.8591133005
       613          1015       1.6891944363       0.8955665025
       614          1015       1.6892002577       0.8729064039
       615          1015       1.6891997596       0.8748768473
       616          1015       1.6891525188       0.8748768473
       617          1015       1.6891289626       0.8827586207
       618          1015       1.6891614692       0.8837438424
       619          1015       1.6891564090       0.8975369458
       620          1015       1.6891531463       0.8807881773
       621          1015       1.6891753888       0.8886699507
       622          1015       1.6891786721       0.8699507389
       623          1015       1.6891764005       0.8975369458
       624          1015       1.6891461823       0.8827586207
       625          1015       1.6890831793       0.8906403941
       626          1015       1.6890565656       0.8788177340
       627          1015       1.6892330736       0.8778325123
       628          1015       1.6889740857       0.8679802956
       629          1015       1.6882922043       0.8798029557
       630          1015       1.6889596232       0.8768472906
       631          1015       1.6895467202       0.8650246305
       632          1015       1.6889273532       0.8896551724
       633          1015       1.6888289333       0.8768472906
       634          1015       1.6887892063       0.8699507389
       635          1015       1.6884083900       0.8610837438
       636          1015       1.6891789436       0.8748768473
       637          1015       1.6891122041       0.8738916256
       638          1015       1.6890702549       0.8581280788
       639          1015       1.6891248126       0.8817733990
       640          1015       1.6891377860       0.8689655172
       641          1015       1.6891417458       0.8866995074
       642          1015       1.6892053780       0.8798029557
       643          1015       1.6891650446       0.8719211823
       644          1015       1.6891240943       0.8847290640
       645          1015       1.6891623971       0.8817733990
       646          1015       1.6891459956       0.8866995074
       647          1015       1.6890904464       0.8886699507
       648          1015       1.6888892670       0.8600985222
       649          1015       1.6890737308       0.8640394089
       650          1015       1.6891452862       0.8916256158
       651          1015       1.6891860108       0.8906403941
       652          1015       1.6892591303       0.8857142857
       653          1015       1.6892059002       0.8581280788
       654          1015       1.6892122474       0.8798029557
       655          1015       1.6892383905       0.8738916256
       656          1015       1.6892267526       0.8778325123
       657          1015       1.6892269266       0.8817733990
       658          1015       1.6892251421       0.8827586207
       659          1015       1.6891451431       0.8640394089
       660          1015       1.6890831049       0.8768472906
       661          1015       1.6889166279       0.8906403941
       662          1015       1.6891482075       0.8985221675
       663          1015       1.6892429507       0.8788177340
       664          1015       1.6891983951       0.8847290640
       665          1015       1.6891588486       0.8807881773
       666          1015       1.6891758476       0.8758620690
       667          1015       1.6892282779       0.8709359606
       668          1015       1.6892658392       0.8729064039
       669          1015       1.6891880293       0.8679802956
       670          1015       1.6891691530       0.8669950739
       671          1015       1.6891724102       0.8709359606
       672          1015       1.6891613481       0.8778325123
       673          1015       1.6890877379       0.8738916256
       674          1015       1.6891971966       0.8778325123
       675          1015       1.6890733038       0.8906403941
       676          1015       1.6891769318       0.8778325123
       677          1013       1.6891427696       0.8926108374
       678          1013       1.6891956563       0.8479763080
       679          1013       1.6892035149       0.8864758144
       680          1013       1.6891974962       0.8845014808
       681          1013       1.6891484512       0.8637709773
       682          1013       1.6891115928       0.8953603159
       683          1013       1.6891375174       0.8795656466
       684          1013       1.6891981309       0.9042448174
       685          1013       1.6892122056       0.8854886476
       686          1013       1.6892051326       0.8766041461
       687          1013       1.6891740230       0.8825271471
       688          1011       1.6892358150       0.8716683119
       689          1011       1.6891979892       0.8654797230
       690          1011       1.6892202314       0.8724035608
       691          1011       1.6892144169       0.8714144411
       692          1011       1.6892535642       0.8921859545
       693          1011       1.6892504297       0.8961424332
       694          1011       1.6893042800       0.8872403561
       695          1011       1.6892477242       0.8961424332
       696          1011       1.6892354921       0.8832838773
